enzyme_id,enzyme_ecnum,reaction_id,Gene-reaction-association
0,0,784,'(7384.1) and (7388.1) and (4519.1) and (10975.1) and (29796.2) and (7385.1) and (1537.1) and (7386.1) and (27089.1) and (7381.1) or (7384.1) and (7388.1) and (29796.1) and (10975.1) and (4519.1) and (7385.1) and (7386.1) and (1537.1) and (27089.1) and (7381.1)'
0,0,3157,'(7378.2) or (151531.1) or (7378.1)'
0,0,2835,'(7372.1)'
0,0,2847,'(7372.1)'
0,0,805,'(7371.1) or (83549.1)'
0,0,3676,'(7371.1) or (83549.1)'
0,0,5954,'(7368.1)'
0,0,1944,'(7360.1) or (7359.1) or (7360.2)'
0,0,3619,'(7358.1)'
0,0,3633,'(7357.1)'
0,0,3476,'(7299.1)'
0,0,6298,'(7299.1)'
0,0,1982,'(7264.1)'
0,0,4149,'(7264.1)'
0,0,5625,'(7263.1)'
0,0,4147,'(7108.1)'
0,0,1131,'(7084.1)'
0,0,3551,'(7084.1)'
0,0,3598,'(7054.1) or (7054.3) or (7054.2)'
0,0,3577,'(6999.1)'
0,0,3595,'(6916.1)'
0,0,2981,'(6898.1) or (2806.1)'
0,0,3479,'(6888.1)'
0,0,580,'(686.1)'
0,0,3082,'(6822.1) or (6820.2)'
0,0,675,'(6820.1)'
0,0,2763,'(6818.1) or (6818.3) or (6818.2)'
0,0,3572,'(6817.4) or (6817.1) or (6817.3) or (6817.2) or (6817.5)'
0,0,1106,'(6799.1) or (6817.3) or (6799.2) or (6818.2) or (6817.2) or (6818.1) or (6817.1) or (6817.4) or (6818.3) or (6817.5)'
0,0,1661,'(6785.1)'
0,0,1187,'(6783.1) or (6817.4) or (6817.1) or (6817.3) or (6817.2) or (6817.5)'
0,0,1114,'(669.1) or (5223.1) or (5224.2) or (5224.1) or (669.2)'
0,0,3611,'(6675.1) or (91373.1)'
0,0,3396,'(6646.1)'
0,0,3397,'(6646.1)'
0,0,3398,'(6646.1)'
0,0,3399,'(6646.1)'
0,0,2053,'(66035.1) or (6517.1) or (56606.1) or (154091.1) or (6513.1) or (11182.1) or (29988.1) or (6514.1) or (155184.1) or (56606.2) or (144195.1) or (6515.1) or (81031.1)'
0,0,2888,'(66002.1)'
0,0,2890,'(66002.1)'
0,0,741,'(6584.1)'
0,0,744,'(6584.1)'
0,0,742,'(6583.1)'
0,0,3099,'(6582.2) or (6582.1) or (6580.1)'
0,0,3101,'(6582.2) or (6582.1) or (6580.1)'
0,0,877,'(6582.1) or (6582.2)'
0,0,1108,'(6581.1) or (6582.2) or (6582.1)'
0,0,2242,'(6581.1) or (6582.2) or (6582.1)'
0,0,2765,'(6581.1) or (6582.2) or (6582.1)'
0,0,3431,'(6580.1) or (6582.2) or (6582.1)'
0,0,1969,'(6579.1) or (28234.1) or (10599.1)'
0,0,663,'(6579.1) or (10599.1)'
0,0,3095,'(6578.1)'
0,0,3096,'(6578.1)'
0,0,688,'(6576.1)'
0,0,6795,'(6574.1) or (6575.1)'
0,0,114,'(6573.1) or (6573.2)'
0,0,125,'(6573.1) or (6573.2)'
0,0,1744,'(6573.1) or (6573.2)'
0,0,3517,'(6573.1) or (6573.2)'
0,0,3521,'(6573.1) or (6573.2)'
0,0,3528,'(6573.1) or (6573.2)'
0,0,213,'(6572.1)'
0,0,121,'(6570.1) or (6571.1)'
0,0,286,'(6570.1) or (6571.1)'
0,0,2243,'(6570.1) or (6571.1)'
0,0,2766,'(6570.1) or (6571.1)'
0,0,170,'(6566.1) or (9194.1)'
0,0,3159,'(6566.1) or (9194.1)'
0,0,190,'(6566.1) or (9123.1) or (9194.1)'
0,0,171,'(6566.1)'
0,0,191,'(6566.1)'
0,0,583,'(6566.1)'
0,0,584,'(6566.1)'
0,0,589,'(6566.1)'
0,0,590,'(6566.1)'
0,0,3158,'(6566.1)'
0,0,5095,'(6566.1)'
0,0,5096,'(6566.1)'
0,0,5097,'(6566.1)'
0,0,5098,'(6566.1)'
0,0,5099,'(6566.1)'
0,0,5100,'(6566.1)'
0,0,5101,'(6566.1)'
0,0,5102,'(6566.1)'
0,0,5103,'(6566.1)'
0,0,5104,'(6566.1)'
0,0,5105,'(6566.1)'
0,0,5106,'(6566.1)'
0,0,5107,'(6566.1)'
0,0,5108,'(6566.1)'
0,0,5109,'(6566.1)'
0,0,5110,'(6566.1)'
0,0,5111,'(6566.1)'
0,0,5112,'(6566.1)'
0,0,5113,'(6566.1)'
0,0,5114,'(6566.1)'
0,0,5115,'(6566.1)'
0,0,5116,'(6566.1)'
0,0,5117,'(6566.1)'
0,0,5118,'(6566.1)'
0,0,5119,'(6566.1)'
0,0,5120,'(6566.1)'
0,0,5121,'(6566.1)'
0,0,5122,'(6566.1)'
0,0,5123,'(6566.1)'
0,0,5124,'(6566.1)'
0,0,5125,'(6566.1)'
0,0,5126,'(6566.1)'
0,0,5127,'(6566.1)'
0,0,5128,'(6566.1)'
0,0,5129,'(6566.1)'
0,0,5130,'(6566.1)'
0,0,5131,'(6566.1)'
0,0,5132,'(6566.1)'
0,0,5133,'(6566.1)'
0,0,5134,'(6566.1)'
0,0,5135,'(6566.1)'
0,0,5310,'(6566.1)'
0,0,655,'(6565.1)'
0,0,7156,'(6564.1)'
0,0,7169,'(6564.1)'
0,0,7185,'(6564.1)'
0,0,7187,'(6564.1)'
0,0,7188,'(6564.1)'
0,0,7189,'(6564.1)'
0,0,7192,'(6564.1)'
0,0,7207,'(6564.1)'
0,0,7209,'(6564.1)'
0,0,7235,'(6564.1)'
0,0,3352,'(6561.1)'
0,0,3588,'(6561.1)'
0,0,2351,'(6560.1) or (10723.1) or (9990.1)'
0,0,2697,'(6559.1)'
0,0,2744,'(6557.1) or (6558.1)'
0,0,664,'(6554.1) or (6555.1)'
0,0,1970,'(6554.1) or (6555.1)'
0,0,3484,'(6554.1) or (6555.1)'
0,0,1185,'(6554.1)'
0,0,2693,'(6548.1) or (6550.1) or (6549.1)'
0,0,434,'(6541.1) or (6542.1) or (55089.1) or (84889.1)'
0,0,2462,'(6541.1) or (6542.1) or (55089.1) or (84889.1)'
0,0,7197,'(6541.1)'
0,0,2096,'(6539.1)'
0,0,2115,'(6536.1) or (6536.2)'
0,0,736,'(6535.1) or (386757.1)'
0,0,3480,'(6533.1)'
0,0,3481,'(6533.1)'
0,0,7163,'(6533.1)'
0,0,7245,'(6533.1)'
0,0,3430,'(6532.1)'
0,0,1107,'(6530.1) or (6531.1)'
0,0,2764,'(6530.1) or (6531.1)'
0,0,165,'(6529.1) or (6538.1) or (6540.1) or (6539.1)'
0,0,2690,'(6526.1) or (6523.1) or (6528.1)'
0,0,3672,'(6523.1) or (6563.1) or (6528.1) or (8170.1)'
0,0,2054,'(6523.1)'
0,0,2185,'(6523.1)'
0,0,3673,'(6523.1)'
0,0,7180,'(6523.1)'
0,0,7181,'(6523.1)'
0,0,2219,'(6522.1) or (83697.1) or (6521.1) or (6508.2) or (6508.1)'
0,0,349,'(6520.1) and (56301.1)'
0,0,790,'(6520.1) and (56301.1)'
0,0,2491,'(6515.1)'
0,0,7352,'(6514.1)'
0,0,2498,'(6513.1) or (6515.1) or (6514.1)'
0,0,2057,'(6513.1)'
0,0,499,'(6511.1) or (6505.1) or (6507.1) or (6506.1) or (6512.1)'
0,0,503,'(6511.1) or (6505.1) or (6507.1) or (6506.1) or (6512.1)'
0,0,2085,'(6511.1) or (6505.1) or (6507.1) or (6506.1) or (6512.1)'
0,0,345,'(6510.1)'
0,0,350,'(6510.1)'
0,0,486,'(6510.1)'
0,0,487,'(6510.1)'
0,0,488,'(6510.1)'
0,0,491,'(6510.1)'
0,0,493,'(6510.1)'
0,0,787,'(6510.1)'
0,0,2063,'(6510.1)'
0,0,2064,'(6510.1)'
0,0,2068,'(6510.1)'
0,0,2070,'(6510.1)'
0,0,3355,'(6510.1)'
0,0,3360,'(6510.1)'
0,0,3531,'(6510.1)'
0,0,3535,'(6510.1)'
0,0,346,'(6509.1) or (6510.1)'
0,0,353,'(6509.1) or (6510.1)'
0,0,359,'(6509.1) or (6510.1)'
0,0,786,'(6509.1) or (6510.1)'
0,0,794,'(6509.1) or (6510.1)'
0,0,3354,'(6509.1) or (6510.1)'
0,0,3356,'(6509.1) or (6510.1)'
0,0,3366,'(6509.1) or (6510.1)'
0,0,3530,'(6509.1) or (6510.1)'
0,0,3538,'(6509.1) or (6510.1)'
0,0,7264,'(6509.1)'
0,0,7274,'(6509.1)'
0,0,7354,'(6509.1)'
0,0,693,'(65010.1) or (65010.3) or (65010.2)'
0,0,695,'(65010.1) or (65010.3) or (65010.2)'
0,0,696,'(65010.1) or (65010.3) or (65010.2)'
0,0,3391,'(65010.1) or (65010.3) or (65010.2)'
0,0,3393,'(65010.1) or (65010.3) or (65010.2)'
0,0,3435,'(6487.6) or (6487.11) or (6487.5) or (6487.7) or (6487.9) or (6487.1) or (6487.8) or (6487.4) or (6487.3) or (6487.10) or (6487.2)'
0,0,338,'(64849.1) or (64849.2)'
0,0,5080,'(64849.1)'
0,0,5432,'(64834.1)'
0,0,6155,'(64834.1)'
0,0,6157,'(64834.1)'
0,0,6167,'(64834.1)'
0,0,6172,'(64834.1)'
0,0,6174,'(64834.1)'
0,0,6176,'(64834.1)'
0,0,6178,'(64834.1)'
0,0,6180,'(64834.1)'
0,0,6182,'(64834.1)'
0,0,6184,'(64834.1)'
0,0,6186,'(64834.1)'
0,0,6202,'(64834.1)'
0,0,6204,'(64834.1)'
0,0,6206,'(64834.1)'
0,0,6208,'(64834.1)'
0,0,6210,'(64834.1)'
0,0,6212,'(64834.1)'
0,0,6214,'(64834.1)'
0,0,6224,'(64834.1)'
0,0,6226,'(64834.1)'
0,0,6228,'(64834.1)'
0,0,6230,'(64834.1)'
0,0,6232,'(64834.1)'
0,0,6234,'(64834.1)'
0,0,6236,'(64834.1)'
0,0,6238,'(64834.1)'
0,0,6240,'(64834.1)'
0,0,6242,'(64834.1)'
0,0,6244,'(64834.1)'
0,0,6246,'(64834.1)'
0,0,6248,'(64834.1)'
0,0,6250,'(64834.1)'
0,0,6252,'(64834.1)'
0,0,6279,'(64834.1)'
0,0,6281,'(64834.1)'
0,0,6283,'(64834.1)'
0,0,6285,'(64834.1)'
0,0,6287,'(64834.1)'
0,0,6289,'(64834.1)'
0,0,6291,'(64834.1)'
0,0,6293,'(64834.1)'
0,0,6300,'(64834.1)'
0,0,6302,'(64834.1)'
0,0,6304,'(64834.1)'
0,0,6309,'(64834.1)'
0,0,6311,'(64834.1)'
0,0,6313,'(64834.1)'
0,0,6315,'(64834.1)'
0,0,3432,'(6483.1)'
0,0,2883,'(64816.1) or (64816.3) or (64816.2)'
0,0,2747,'(64802.1)'
0,0,3242,'(6480.1) or (6480.3) or (6480.2)'
0,0,650,'(64781.1) or (64781.2)'
0,0,3471,'(6476.1) or (8972.1)'
0,0,2808,'(6476.1)'
0,0,2010,'(6472.1)'
0,0,569,'(645.1) or (644.1)'
0,0,3734,'(64131.1) or (64132.1)'
0,0,1119,'(64080.1)'
0,0,3175,'(64080.1)'
0,0,7268,'(64078.1)'
0,0,7283,'(64078.1)'
0,0,7361,'(64078.1)'
0,0,7365,'(64078.1)'
0,0,7403,'(64078.1)'
0,0,7405,'(64078.1)'
0,0,3338,'(6342.1)'
0,0,3339,'(6342.1)'
0,0,3340,'(6342.1)'
0,0,622,'(6307.1)'
0,0,670,'(60482.1)'
0,0,1000,'(60386.1)'
0,0,1001,'(60386.1)'
0,0,1002,'(60386.1)'
0,0,1003,'(60386.1)'
0,0,1004,'(60386.1)'
0,0,1005,'(60386.1)'
0,0,1006,'(60386.1)'
0,0,1007,'(60386.1)'
0,0,1008,'(60386.1)'
0,0,1009,'(60386.1)'
0,0,1010,'(60386.1)'
0,0,1011,'(60386.1)'
0,0,1012,'(60386.1)'
0,0,1013,'(60386.1)'
0,0,1014,'(60386.1)'
0,0,1015,'(60386.1)'
0,0,1016,'(60386.1)'
0,0,1017,'(60386.1)'
0,0,1018,'(60386.1)'
0,0,1019,'(60386.1)'
0,0,1020,'(60386.1)'
0,0,1021,'(60386.1)'
0,0,1022,'(60386.1)'
0,0,1023,'(60386.1)'
0,0,1024,'(60386.1)'
0,0,1025,'(60386.1)'
0,0,1026,'(60386.1)'
0,0,1027,'(60386.1)'
0,0,1028,'(60386.1)'
0,0,1029,'(60386.1)'
0,0,1030,'(60386.1)'
0,0,1031,'(60386.1)'
0,0,1032,'(60386.1)'
0,0,1033,'(60386.1)'
0,0,1034,'(60386.1)'
0,0,1035,'(60386.1)'
0,0,1036,'(60386.1)'
0,0,1037,'(60386.1)'
0,0,1038,'(60386.1)'
0,0,1039,'(60386.1)'
0,0,1040,'(60386.1)'
0,0,1041,'(60386.1)'
0,0,1042,'(60386.1)'
0,0,1043,'(60386.1)'
0,0,1044,'(60386.1)'
0,0,1045,'(60386.1)'
0,0,1046,'(60386.1)'
0,0,1047,'(60386.1)'
0,0,1048,'(60386.1)'
0,0,1049,'(60386.1)'
0,0,1050,'(60386.1)'
0,0,1051,'(60386.1)'
0,0,1052,'(60386.1)'
0,0,1053,'(60386.1)'
0,0,1054,'(60386.1)'
0,0,1055,'(60386.1)'
0,0,1056,'(60386.1)'
0,0,1057,'(60386.1)'
0,0,1058,'(60386.1)'
0,0,1059,'(60386.1)'
0,0,1060,'(60386.1)'
0,0,1061,'(60386.1)'
0,0,1062,'(60386.1)'
0,0,4256,'(60386.1)'
0,0,5495,'(59272.1)'
0,0,5496,'(59272.1)'
0,0,5497,'(59272.1)'
0,0,5498,'(59272.1)'
0,0,5499,'(59272.1)'
0,0,2328,'(587.1)'
0,0,2398,'(587.1)'
0,0,3691,'(587.1)'
0,0,932,'(5860.1)'
0,0,7387,'(58510.1)'
0,0,1173,'(5833.1)'
0,0,2076,'(5832.1)'
0,0,2901,'(5831.1) or (5831.2)'
0,0,3131,'(5805.1)'
0,0,43,'(57835.3) or (8671.1) or (57835.2) or (57835.1) or (57835.4)'
0,0,4591,'(57835.1)'
0,0,1884,'(57818.1) or (2538.1) or (92579.1)'
0,0,2961,'(5740.1)'
0,0,807,'(57379.1)'
0,0,874,'(57379.1)'
0,0,2989,'(5728.1)'
0,0,2916,'(57194.1)'
0,0,1070,'(57171.1)'
0,0,2738,'(57127.1) or (6005.1)'
0,0,2308,'(57026.1)'
0,0,2937,'(57026.1)'
0,0,3152,'(57026.1)'
0,0,2505,'(56922.1 and 64087.1)'
0,0,2611,'(56913.1)'
0,0,3383,'(56848.1)'
0,0,3406,'(56848.1)'
0,0,5722,'(56603.1)'
0,0,5724,'(56603.1)'
0,0,5726,'(56603.1)'
0,0,5728,'(56603.1)'
0,0,780,'(56474.1) or (56474.2)'
0,0,347,'(56301.1) and (6520.1)'
0,0,348,'(56301.1) and (6520.1)'
0,0,351,'(56301.1) and (6520.1)'
0,0,3357,'(56301.1) and (6520.1)'
0,0,3358,'(56301.1) and (6520.1)'
0,0,3359,'(56301.1) and (6520.1)'
0,0,3361,'(56301.1) and (6520.1)'
0,0,3534,'(56301.1) and (6520.1)'
0,0,3092,'(5625.1)'
0,0,706,'(55907.1)'
0,0,2177,'(55650.1)'
0,0,2178,'(55650.1)'
0,0,2197,'(55650.1)'
0,0,2198,'(55650.1)'
0,0,3387,'(55512.1) or (55512.2)'
0,0,3388,'(55512.1) or (55512.2)'
0,0,2997,'(55361.1) or (5297.1) or (8394.1) or (23396.1) or (8395.1) or (5298.1)'
0,0,666,'(55349.1)'
0,0,1979,'(55343.1)'
0,0,260,'(55315.1)'
0,0,273,'(55315.1)'
0,0,810,'(55315.1)'
0,0,2148,'(55315.1)'
0,0,2305,'(55315.1)'
0,0,2338,'(55315.1)'
0,0,3541,'(55315.1)'
0,0,3679,'(55315.1)'
0,0,3173,'(55312.1)'
0,0,3556,'(55217.1)'
0,0,2679,'(55191.1)'
0,0,2936,'(55163.1)'
0,0,3143,'(55163.1)'
0,0,3107,'(55089.1) or (81539.1) or (54407.1)'
0,0,2244,'(55089.1)'
0,0,7241,'(55065.1)'
0,0,3075,'(5498.1)'
0,0,5429,'(5476.1)'
0,0,5430,'(5476.1)'
0,0,7154,'(54716.1 and 57393.1)'
0,0,7237,'(54716.1 and 57393.1)'
0,0,2083,'(5471.1)'
0,0,702,'(54675.1)'
0,0,3051,'(5464.1)'
0,0,5792,'(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)'
0,0,5859,'(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)'
0,0,6334,'(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)'
0,0,7276,'(54576.1)'
0,0,3646,'(54490.1)'
0,0,357,'(54407.1) or (6542.1) or (11254.1) or (6541.1) or (81539.1) or (55089.1) or (84889.1)'
0,0,2091,'(54363.1) or (51179.2) or (51179.1)'
0,0,3544,'(53919.1) or (6579.1) or (28231.1) or (10599.1)'
0,0,2179,'(53905.1) or (50506.1) or (53905.2)'
0,0,3037,'(5322.1) or (5319.1) or (81579.1) or (64600.1) or (26279.1) or (5320.1) or (8399.1) or (30814.1)'
0,0,2436,'(5321.1) or (1178.1) or (29124.1)'
0,0,6041,'(5315.1)'
0,0,5738,'(5305.1) or (8396.1) or (79837.1)'
0,0,6053,'(5305.1) or (8396.1) or (79837.1)'
0,0,2801,'(53.1)'
0,0,3015,'(5295.2 and 5291.1) or (23533.1 and 5294.1) or (5295.2 and 5290.1) or (5293.1 and 5295.3) or (5287.1) or (5286.1) or (5293.1 and 5296.1) or (5295.2 and 5293.1) or (5296.1 and 5291.1) or (5290.1 and 5295.1) or (5288.1) or (5290.1 and 8503.1) or (5291.1 and 5295.3) or (10870.1 and 5294.1) or (5291.1 and 8503.1) or (5293.1 and 5295.1) or (5296.1 and 5290.1) or (5289.1) or (5293.1 and 8503.1) or (5291.1 and 5295.1) or (5290.1 and 5295.3)'
0,0,3008,'(5287.1)'
0,0,2204,'(5281.1) and (54872.1) or (5281.2) and (54872.1)'
0,0,2474,'(5281.1) and (54872.1) or (5281.2) and (54872.1)'
0,0,2985,'(5264.1)'
0,0,6130,'(5264.1)'
0,0,3029,'(5250.4) or (5250.1) or (5250.3) or (5250.2)'
0,0,3069,'(5236.1)'
0,0,7360,'(5226.1)'
0,0,7190,'(5184.1)'
0,0,7236,'(5184.1)'
0,0,720,'(51805.1)'
0,0,920,'(51805.1)'
0,0,588,'(51733.1)'
0,0,3667,'(51733.1)'
0,0,823,'(51727.1)'
0,0,825,'(51727.1)'
0,0,827,'(51727.1)'
0,0,829,'(51727.1)'
0,0,841,'(51727.1)'
0,0,3659,'(51727.1)'
0,0,692,'(5172.1)'
0,0,694,'(5172.1)'
0,0,3626,'(5167.1) or (5169.1) or (5168.1)'
0,0,1653,'(5167.1)'
0,0,7342,'(5167.1)'
0,0,5415,'(51550.1)'
0,0,3346,'(51540.1)'
0,0,3042,'(51447.3) or (9807.2) or (51447.4) or (51447.6) or (9807.1) or (51447.5) or (117283.1) or (51447.1) or (51447.2)'
0,0,2881,'(51302.1)'
0,0,661,'(5130.1) or (9468.1)'
0,0,7170,'(51296.1 or 121260.1)'
0,0,7199,'(51296.1 or 121260.1)'
0,0,3329,'(51268.1)'
0,0,3737,'(51181.1)'
0,0,2106,'(51179.1) or (54363.1) or (51179.2)'
0,0,2366,'(51166.1) or (883.1) or (51166.2)'
0,0,5840,'(51166.1)'
0,0,143,'(51146.1)'
0,0,144,'(51146.1)'
0,0,2946,'(5106.1)'
0,0,7208,'(51056.1)'
0,0,722,'(51004.1) or (51004.2)'
0,0,6951,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6952,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6966,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6968,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6975,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6978,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6981,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6983,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6985,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,6992,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7015,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7017,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7022,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7031,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7037,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7042,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7055,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7058,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7059,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7072,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7073,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7076,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7078,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,7079,'(51.1 and 1962.1 and 3295.1 and 30.1)'
0,0,5458,'(5092.1) or (84105.1)'
0,0,5946,'(5092.1) or (84105.1)'
0,0,3514,'(5092.1) or (5092.2)'
0,0,2925,'(5091.1) or (5091.2)'
0,0,619,'(50814.1)'
0,0,620,'(50814.1)'
0,0,623,'(50814.1)'
0,0,265,'(50808.1)'
0,0,5966,'(50700.1)'
0,0,2828,'(5019.1) or (64064.1)'
0,0,2823,'(5009.1)'
0,0,2842,'(4953.1)'
0,0,2845,'(4942.1)'
0,0,625,'(492.1) or (491.1) or (490.1) or (493.1)'
0,0,5079,'(4891.1)'
0,0,7345,'(4891.1)'
0,0,1132,'(4860.1) or (151531.1)'
0,0,2760,'(4860.1)'
0,0,3046,'(4860.1)'
0,0,3141,'(4860.1)'
0,0,2758,'(4846.1) or (201288.1) or (4842.1) or (4843.2) or (4843.1) or (645740.1)'
0,0,2713,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
0,0,2716,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
0,0,2719,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
0,0,2722,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
0,0,2725,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
0,0,2728,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
0,0,2731,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
0,0,2737,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
0,0,2689,'(481.1 and 478.1) or (477.1 and 23439.1) or (483.1 and 476.1) or (481.1 and 480.1) or (482.1 and 478.1) or (482.1 and 476.1) or (482.1 and 477.1) or (481.1 and 476.1) or (23439.1 and 476.1) or (480.1 and 23439.1) or (481.1 and 477.1)'
