cid,old_cid,rid,old_rid,sch,ismain
4058,',2549,',1,'
3182,',2550,',1,'
4060,',2550,',1,'
752,',2551,',1,'
4060,',2551,',1,'
3182,',2552,956,1,'
4060,',2552,956,1,'
3182,',2553,',1,'
4061,',2553,',1,'
757,',2554,',1,'
4062,',2554,',1,'
757,',2555,',1,'
4064,',2555,',1,'
752,',2556,',1,'
4063,',2556,',1,'
757,',2557,',1,'
4064,',2557,',1,'
3182,',2558,947,1,'
4063,',2558,947,1,'
3182,',2559,',1,'
4065,',2559,',1,'
3182,',2560,946,1,'
4065,',2560,946,1,'
4065,',2561,',1,'
4067,',2562,',1,'
3182,',2563,359,1,'
4067,',2563,359,1,'
2939,',2564,',1,'
752,',2565,',1,'
4069,',2565,',1,'
3182,',2566,1149,1,'
4070,',2566,1149,1,'
3182,',2567,361,1,'
4071,',2567,361,1,'
3182,',2568,360,1,'
4072,',2568,360,1,'
126,',2569,',1,'
3182,',2569,',1,'
4074,',2570,',1,'
3182,',2571,',1,'
4013,',2571,',1,'
3183,',2572,',1,'
4014,',2572,',1,'
3185,',2573,',1,'
4015,',2573,',1,'
3184,',2574,',1,'
3970,',2574,',1,'
3184,',2575,',1,'
3968,',2575,',1,'
3184,',2576,',1,'
3969,',2576,',1,'
3184,',2577,',1,'
3973,',2577,',1,'
3184,',2578,',1,'
3974,',2578,',1,'
3184,',2579,',1,'
3975,',2579,',1,'
3184,',2580,',1,'
3975,',2580,',1,'
3184,',2581,',1,'
3976,',2581,',1,'
3184,',2582,',1,'
3979,',2582,',1,'
3184,',2583,',1,'
3980,',2583,',1,'
3184,',2584,',1,'
3980,',2584,',1,'
3184,',2585,',1,'
3979,',2585,',1,'
3184,',2586,',1,'
3982,',2586,',1,'
3184,',2587,',1,'
3985,',2587,',1,'
3188,',2588,',1,'
3986,',2588,',1,'
3184,',2589,',1,'
3985,',2589,',1,'
3173,',2590,',1,'
4080,',2590,',1,'
3177,',2591,',1,'
4081,',2591,',1,'
3180,',2592,',1,'
4082,',2592,',1,'
4079,',2593,',1,'
4079,',2594,',1,'
130,',2595,263,1,'
2331,',2595,263,1,'
4123,',2595,263,1,'
2331,',2596,',1,'
4088,',2596,',1,'
4123,',2596,',1,'
130,',2597,',1,'
2331,',2597,',1,'
4123,',2597,',1,'
3989,',2598,',1,'
4595,',2598,',1,'
412,',2599,428,1,'
4389,',2599,428,1,'
3182,',2600,',1,'
4047,',2600,',1,'
3186,',2601,481,1,'
4048,',2601,481,1,'
4076,',2602,374,1,'
4131,',2602,374,1,'
4076,',2603,373,1,'
4121,',2603,373,1,'
4077,',2604,373,1,'
4123,',2604,373,1,'
4077,',2605,374,1,'
4134,',2605,374,1,'
4089,',2606,',1,'
409,',2607,',1,'
4101,',2608,',1,'
4100,',2609,',1,'
4863,',2610,',1,'
4937,',2610,',1,'
2340,',2611,',1,'
4937,',2611,',1,'
3182,',2612,',1,'
4106,',2612,',1,'
4121,',2612,',1,'
3186,',2613,',1,'
4107,',2613,',1,'
4123,',2613,',1,'
3182,',2614,137,1,'
4118,',2614,137,1,'
4119,',2615,',1,'
3729,',2616,',1,'
3185,',2617,',1,'
3692,',2617,',1,'
3185,',2618,',1,'
3695,',2618,',1,'
3185,',2619,',1,'
3698,',2619,',1,'
3185,',2620,',1,'
3701,',2620,',1,'
3185,',2621,',1,'
3705,',2621,',1,'
3185,',2622,',1,'
3708,',2622,',1,'
3185,',2623,',1,'
3711,',2623,',1,'
3185,',2624,',1,'
3715,',2624,',1,'
3185,',2625,',1,'
3718,',2625,',1,'
2381,',2626,',1,'
3185,',2626,',1,'
3185,',2627,',1,'
3721,',2627,',1,'
3185,',2628,',1,'
3723,',2628,',1,'
3185,',2629,',1,'
3726,',2629,',1,'
3185,',2630,',1,'
3774,',2630,',1,'
3185,',2631,',1,'
3777,',2631,',1,'
3185,',2632,',1,'
3779,',2632,',1,'
3796,',2633,',1,'
3185,',2634,',1,'
3199,',2634,',1,'
2384,',2635,',1,'
3185,',2635,',1,'
2387,',2636,',1,'
3185,',2636,',1,'
2394,',2637,',1,'
3185,',2637,',1,'
2397,',2638,',1,'
3185,',2638,',1,'
2402,',2639,',1,'
3185,',2639,',1,'
2406,',2640,',1,'
3185,',2640,',1,'
2414,',2641,',1,'
3185,',2641,',1,'
2418,',2642,',1,'
3185,',2642,',1,'
3731,',2643,',1,'
3694,',2644,',1,'
3697,',2645,',1,'
3700,',2646,',1,'
3704,',2647,',1,'
3707,',2648,',1,'
3710,',2649,',1,'
3714,',2650,',1,'
3717,',2651,',1,'
3720,',2652,',1,'
2377,',2653,',1,'
3773,',2654,',1,'
3776,',2655,',1,'
3795,',2656,',1,'
2386,',2657,',1,'
2392,',2658,',1,'
2396,',2659,',1,'
2401,',2660,',1,'
2405,',2661,',1,'
2412,',2662,',1,'
2416,',2663,',1,'
3728,',2664,',1,'
4117,',2665,',1,'
4128,',2666,',1,'
4529,',2666,',1,'
4127,',2667,',1,'
4127,',2668,',1,'
752,',2669,',1,'
4121,',2669,',1,'
3182,',2670,',1,'
4121,',2670,',1,'
3183,',2671,',1,'
4122,',2671,',1,'
4138,',2672,',1,'
4138,',2673,',1,'
3182,',2674,',1,'
4131,',2674,',1,'
3183,',2675,',1,'
4132,',2675,',1,'
4136,',2676,',1,'
4137,',2677,',1,'
752,',2678,',1,'
2659,',2678,',1,'
3040,',2678,',1,'
3182,',2678,',1,'
4124,',2679,',1,'
4130,',2680,',1,'
4125,',2681,',1,'
3176,',2682,',1,'
4864,',2682,',1,'
4923,',2682,',1,'
517,',2683,',1,'
3176,',2683,',1,'
4923,',2683,',1,'
495,',2684,',1,'
3176,',2684,',1,'
4923,',2684,',1,'
2341,',2685,',1,'
3185,',2685,',1,'
2260,',2686,',1,'
3173,',2686,',1,'
3491,',2686,',1,'
4112,',2686,',1,'
3633,',2687,',1,'
752,',2688,',1,'
3182,',2688,',1,'
3683,',2688,',1,'
4111,',2688,',1,'
4112,',2689,',1,'
3174,',2690,',1,'
4111,',2690,',1,'
3175,',2691,',1,'
4111,',2691,',1,'
4111,',2692,',1,'
4151,',2692,',1,'
4111,',2693,',1,'
1027,',2694,351,1,'
3182,',2694,351,1,'
4147,',2695,',1,'
2261,',2696,',1,'
4112,',2696,',1,'
1022,',2697,',1,'
3683,',2697,',1,'
1022,',2698,',1,'
4151,',2698,',1,'
3183,',2699,',1,'
3644,',2699,',1,'
3010,',2700,',1,'
3183,',2700,',1,'
2494,',2701,',1,'
3182,',2701,',1,'
3188,',2702,',1,'
4926,',2702,',1,'
3183,',2703,',1,'
4921,',2703,',1,'
3184,',2704,',1,'
4922,',2704,',1,'
2734,',2705,',1,'
3182,',2705,',1,'
3183,',2706,',1,'
4972,',2706,',1,'
752,',2707,93,1,'
3009,',2707,93,1,'
752,',2708,977,1,'
2616,',2708,977,1,'
756,',2709,977,1,'
2617,',2709,977,1,'
757,',2710,977,1,'
2618,',2710,977,1,'
756,',2711,93,1,'
3012,',2711,93,1,'
757,',2712,93,1,'
3013,',2712,93,1,'
752,',2713,32,1,'
4920,',2713,32,1,'
756,',2714,32,1,'
4924,',2714,32,1,'
757,',2715,32,1,'
4925,',2715,32,1,'
752,',2716,165,1,'
1045,',2716,165,1,'
756,',2717,165,1,'
1047,',2717,165,1,'
757,',2718,165,1,'
1048,',2718,165,1,'
752,',2719,617,1,'
2715,',2719,617,1,'
756,',2720,617,1,'
2717,',2720,617,1,'
757,',2721,617,1,'
2718,',2721,617,1,'
752,',2722,543,1,'
2565,',2722,543,1,'
756,',2723,543,1,'
2566,',2723,543,1,'
757,',2724,543,1,'
2567,',2724,543,1,'
752,',2725,696,1,'
2734,',2725,696,1,'
756,',2726,696,1,'
2735,',2726,696,1,'
757,',2727,696,1,'
2736,',2727,696,1,'
752,',2728,694,1,'
2494,',2728,694,1,'
756,',2729,694,1,'
2495,',2729,694,1,'
757,',2730,694,1,'
2496,',2730,694,1,'
752,',2731,344,1,'
2472,',2731,344,1,'
756,',2732,344,1,'
2473,',2732,344,1,'
757,',2733,344,1,'
2474,',2733,344,1,'
752,',2734,218,1,'
3643,',2734,218,1,'
756,',2735,218,1,'
3645,',2735,218,1,'
757,',2736,218,1,'
3646,',2736,218,1,'
3174,',2737,',1,'
4150,',2737,',1,'
4150,',2738,',1,'
4150,',2739,',1,'
752,',2740,',1,'
4156,',2740,',1,'
4157,',2741,',1,'
4161,',2742,',1,'
4112,',2743,',1,'
4151,',2743,',1,'
3683,',2744,',1,'
4112,',2744,',1,'
756,',2745,',1,'
3177,',2745,',1,'
4166,',2745,',1,'
757,',2746,',1,'
3178,',2746,',1,'
4167,',2746,',1,'
752,',2747,',1,'
3173,',2747,',1,'
4165,',2747,',1,'
3173,',2748,',1,'
4146,',2748,',1,'
4485,',2748,',1,'
4165,',2749,',1,'
4168,',2750,',1,'
4196,',2750,',1,'
756,',2751,',1,'
3177,',2751,',1,'
4158,',2751,',1,'
757,',2752,',1,'
3178,',2752,',1,'
4159,',2752,',1,'
752,',2753,',1,'
3173,',2753,',1,'
4157,',2753,',1,'
661,',2754,390,1,'
4146,',2754,390,1,'
661,',2755,',1,'
4180,',2755,',1,'
732,',2756,',1,'
3173,',2756,',1,'
4138,',2756,',1,'
4196,',2756,',1,'
4138,',2757,',1,'
4195,',2757,',1,'
4196,',2757,',1,'
4171,',2758,',1,'
3173,',2759,',1,'
4116,',2759,',1,'
4536,',2759,',1,'
4179,',2760,',1,'
4183,',2761,',1,'
4180,',2762,',1,'
4326,',2762,',1,'
4181,',2763,',1,'
4181,',2764,',1,'
752,',2765,',1,'
3182,',2765,',1,'
4180,',2765,',1,'
4187,',2766,',1,'
2361,',2767,',1,'
4187,',2767,',1,'
2331,',2768,',1,'
4191,',2768,',1,'
4190,',2769,',1,'
4186,',2770,',1,'
2281,',2771,',1,'
4701,',2771,',1,'
2281,',2772,',1,'
4863,',2772,',1,'
3182,',2773,938,1,'
4157,',2773,938,1,'
2737,',2774,',1,'
3182,',2774,',1,'
3182,',2775,793,1,'
5003,',2775,793,1,'
3182,',2776,338,1,'
3655,',2776,338,1,'
2625,',2777,',1,'
3182,',2777,',1,'
2738,',2778,',1,'
3186,',2778,',1,'
3182,',2779,280,1,'
4946,',2779,280,1,'
3183,',2780,280,1,'
4947,',2780,280,1,'
3185,',2781,280,1,'
4949,',2781,280,1,'
3186,',2782,280,1,'
4950,',2782,280,1,'
2502,',2783,485,1,'
3182,',2783,485,1,'
2503,',2784,485,1,'
3185,',2784,485,1,'
2272,',2785,146,1,'
3182,',2785,146,1,'
2273,',2786,146,1,'
3183,',2786,146,1,'
2275,',2787,146,1,'
3185,',2787,146,1,'
2723,',2788,465,1,'
3182,',2788,465,1,'
2725,',2789,465,1,'
3185,',2789,465,1,'
2726,',2790,465,1,'
3186,',2790,465,1,'
2480,',2791,613,1,'
3182,',2791,613,1,'
2481,',2792,613,1,'
3185,',2792,613,1,'
666,',2793,45,1,'
3182,',2793,45,1,'
667,',2794,45,1,'
3183,',2794,45,1,'
669,',2795,45,1,'
3185,',2795,45,1,'
2568,',2796,579,1,'
3182,',2796,579,1,'
2570,',2797,579,1,'
3185,',2797,579,1,'
3110,',2798,378,1,'
3182,',2798,378,1,'
3111,',2799,378,1,'
3183,',2799,378,1,'
3113,',2800,378,1,'
3185,',2800,378,1,'
4193,',2801,',1,'
3159,',2802,',1,'
3183,',2802,',1,'
2628,',2803,',1,'
3182,',2803,',1,'
3182,',2804,',1,'
5047,',2804,',1,'
3182,',2805,',1,'
3674,',2805,',1,'
3094,',2806,',1,'
3183,',2806,',1,'
3183,',2807,',1,'
4711,',2807,',1,'
4204,',2808,',1,'
4204,',2809,',1,'
4204,',2810,',1,'
4204,',2811,',1,'
4197,',2812,',1,'
4196,',2813,',1,'
4196,',2814,',1,'
4196,',2815,',1,'
4196,',2816,',1,'
4212,',2817,',1,'
4212,',2818,',1,'
4215,',2819,',1,'
4215,',2820,',1,'
133,',2821,',1,'
2327,',2821,',1,'
4121,',2821,',1,'
1040,',2822,',1,'
4271,',2822,',1,'
4218,',2823,',1,'
4218,',2824,',1,'
4222,',2825,',1,'
4227,',2826,',1,'
473,',2827,115,1,'
4729,',2827,115,1,'
4236,',2828,',1,'
4249,',2829,',1,'
342,',2830,479,1,'
2331,',2830,479,1,'
4123,',2830,479,1,'
240,',2831,371,1,'
2331,',2831,371,1,'
4123,',2831,371,1,'
243,',2832,',1,'
2331,',2832,',1,'
4123,',2832,',1,'
4258,',2833,',1,'
3173,',2834,',1,'
4275,',2834,',1,'
4266,',2835,',1,'
418,',2836,',1,'
752,',2836,',1,'
4196,',2837,',1,'
4196,',2838,',1,'
4267,',2839,',1,'
35,',2840,',1,'
3173,',2841,',1,'
4269,',2841,',1,'
3173,',2842,',1,'
4271,',2842,',1,'
2257,',2843,',1,'
3173,',2843,',1,'
4271,',2843,',1,'
632,',2844,191,1,'
4271,',2844,191,1,'
4270,',2845,',1,'
4275,',2846,548,1,'
4417,',2846,548,1,'
4277,',2847,',1,'
4279,',2848,',1,'
2244,',2849,',1,'
3177,',2849,',1,'
4140,',2849,',1,'
23,',2850,',1,'
3177,',2850,',1,'
4140,',2850,',1,'
4200,',2850,',1,'
20,',2851,',1,'
3177,',2851,',1,'
4140,',2851,',1,'
4200,',2851,',1,'
23,',2852,',1,'
3177,',2852,',1,'
4140,',2852,',1,'
3179,',2853,',1,'
4142,',2853,',1,'
4202,',2853,',1,'
4439,',2853,',1,'
52,',2854,',1,'
3179,',2854,',1,'
4142,',2854,',1,'
3179,',2855,',1,'
4142,',2855,',1,'
4202,',2855,',1,'
4446,',2855,',1,'
55,',2856,',1,'
3179,',2856,',1,'
4142,',2856,',1,'
677,',2857,',1,'
4142,',2857,',1,'
4142,',2858,',1,'
4888,',2858,',1,'
2784,',2859,',1,'
3179,',2859,',1,'
4142,',2859,',1,'
4202,',2859,',1,'
3179,',2860,',1,'
4142,',2860,',1,'
4202,',2860,',1,'
4446,',2860,',1,'
55,',2861,',1,'
3179,',2861,',1,'
4142,',2861,',1,'
4202,',2861,',1,'
3177,',2862,1265,1,'
4140,',2862,1265,1,'
4200,',2862,1265,1,'
5043,',2862,1265,1,'
4134,',2863,',1,'
5032,',2863,',1,'
4140,',2864,',1,'
4200,',2864,',1,'
4810,',2864,',1,'
3177,',2865,1264,1,'
4140,',2865,1264,1,'
4200,',2865,1264,1,'
5013,',2865,1264,1,'
3177,',2866,',1,'
4140,',2866,',1,'
4200,',2866,',1,'
5018,',2866,',1,'
4140,',2867,',1,'
4200,',2867,',1,'
5016,',2867,',1,'
2244,',2868,',1,'
3177,',2868,',1,'
4140,',2868,',1,'
4200,',2868,',1,'
2346,',2869,',1,'
3173,',2869,',1,'
4138,',2869,',1,'
4196,',2869,',1,'
687,',2870,',1,'
3173,',2870,',1,'
4138,',2870,',1,'
3173,',2871,',1,'
4138,',2871,',1,'
4196,',2871,',1,'
4257,',2871,',1,'
3173,',2872,',1,'
4138,',2872,',1,'
4196,',2872,',1,'
4746,',2872,',1,'
3173,',2873,',1,'
4138,',2873,',1,'
4196,',2873,',1,'
4865,',2873,',1,'
3173,',2874,',1,'
3885,',2874,',1,'
4138,',2874,',1,'
4196,',2874,',1,'
3173,',2875,',1,'
3885,',2875,',1,'
4138,',2875,',1,'
4196,',2875,',1,'
698,',2876,',1,'
3173,',2876,',1,'
4138,',2876,',1,'
4196,',2876,',1,'
2537,',2877,',1,'
3173,',2877,',1,'
4138,',2877,',1,'
4196,',2877,',1,'
351,',2878,',1,'
3173,',2878,',1,'
4138,',2878,',1,'
4196,',2878,',1,'
3173,',2879,',1,'
4138,',2879,',1,'
4178,',2879,',1,'
4196,',2879,',1,'
3179,',2880,',1,'
4142,',2880,',1,'
4202,',2880,',1,'
5004,',2880,',1,'
3173,',2881,',1,'
4138,',2881,',1,'
4160,',2881,',1,'
4196,',2881,',1,'
3179,',2882,',1,'
4142,',2882,',1,'
4202,',2882,',1,'
4888,',2882,',1,'
604,',2883,',1,'
3173,',2883,',1,'
4138,',2883,',1,'
4196,',2883,',1,'
3179,',2884,',1,'
4142,',2884,',1,'
4202,',2884,',1,'
4888,',2884,',1,'
2246,',2885,',1,'
3179,',2885,',1,'
4142,',2885,',1,'
4202,',2885,',1,'
721,',2886,',1,'
3179,',2886,',1,'
4142,',2886,',1,'
4202,',2886,',1,'
721,',2887,1588,1,'
3179,',2887,1588,1,'
4142,',2887,1588,1,'
4202,',2887,1588,1,'
3179,',2888,1051,1,'
3855,',2888,1051,1,'
4142,',2888,1051,1,'
4202,',2888,1051,1,'
2756,',2889,',1,'
3179,',2889,',1,'
4142,',2889,',1,'
4202,',2889,',1,'
721,',2890,',1,'
3179,',2890,',1,'
4142,',2890,',1,'
4202,',2890,',1,'
2246,',2891,438,1,'
3179,',2891,438,1,'
4142,',2891,438,1,'
4202,',2891,438,1,'
3179,',2892,',1,'
4142,',2892,',1,'
4202,',2892,',1,'
5005,',2892,',1,'
3179,',2893,',1,'
4142,',2893,',1,'
4202,',2893,',1,'
5008,',2893,',1,'
3179,',2894,1847,1,'
4142,',2894,1847,1,'
4202,',2894,1847,1,'
5021,',2894,1847,1,'
3179,',2895,',1,'
4129,',2895,',1,'
4202,',2895,',1,'
5021,',2895,',1,'
3858,',2896,',1,'
4142,',2896,',1,'
2244,',2897,434,1,'
3177,',2897,434,1,'
4140,',2897,434,1,'
4200,',2897,434,1,'
73,',2898,',1,'
4123,',2898,',1,'
73,',2899,',1,'
4140,',2899,',1,'
73,',2900,',1,'
4128,',2900,',1,'
4280,',2901,',1,'
4280,',2902,',1,'
4280,',2903,',1,'
752,',2904,',1,'
2327,',2904,',1,'
4285,',2904,',1,'
3182,',2905,',1,'
4289,',2905,',1,'
3183,',2906,',1,'
4290,',2906,',1,'
481,',2907,',1,'
626,',2907,',1,'
4290,',2908,',1,'
4291,',2909,',1,'
4309,',2910,',1,'
4314,',2911,',1,'
3182,',2912,',1,'
4321,',2912,',1,'
4326,',2913,',1,'
4325,',2914,',1,'
752,',2915,',1,'
3182,',2915,',1,'
4331,',2915,',1,'
4328,',2916,',1,'
4328,',2917,',1,'
3182,',2918,',1,'
4328,',2918,',1,'
3184,',2919,',1,'
4330,',2919,',1,'
3186,',2920,',1,'
4331,',2920,',1,'
3188,',2921,',1,'
4332,',2921,',1,'
2284,',2922,',1,'
3173,',2922,',1,'
630,',2923,',1,'
4196,',2923,',1,'
4334,',2923,',1,'
756,',2924,',1,'
3492,',2924,',1,'
4525,',2924,',1,'
4336,',2925,',1,'
4339,',2926,',1,'
4337,',2927,',1,'
752,',2928,',1,'
3182,',2928,',1,'
4328,',2928,',1,'
1024,',2929,',1,'
3182,',2929,',1,'
1026,',2930,',1,'
3184,',2930,',1,'
157,',2931,',1,'
3182,',2931,',1,'
159,',2932,',1,'
3184,',2932,',1,'
160,',2933,',1,'
3187,',2933,',1,'
2331,',2934,54,1,'
4123,',2934,54,1,'
4525,',2934,54,1,'
4196,',2935,82,1,'
4341,',2935,82,1,'
3182,',2936,',1,'
4341,',2936,',1,'
4342,',2937,',1,'
4342,',2938,',1,'
4342,',2939,',1,'
3182,',2940,',1,'
4196,',2940,',1,'
4348,',2940,',1,'
758,',2941,',1,'
2333,',2941,',1,'
3179,',2941,',1,'
4349,',2941,',1,'
752,',2942,',1,'
3182,',2942,',1,'
4343,',2942,',1,'
752,',2943,',1,'
3182,',2943,',1,'
4342,',2943,',1,'
3158,',2944,122,1,'
4209,',2944,122,1,'
3160,',2945,122,1,'
4210,',2945,122,1,'
4358,',2946,',1,'
4364,',2947,',1,'
4452,',2948,',1,'
4343,',2949,',1,'
2445,',2950,',1,'
2805,',2950,',1,'
3173,',2950,',1,'
4345,',2951,',1,'
4347,',2952,',1,'
752,',2953,',1,'
2815,',2953,',1,'
752,',2954,',1,'
2815,',2954,',1,'
276,',2955,',1,'
4121,',2955,',1,'
4477,',2956,678,1,'
4479,',2957,678,1,'
4479,',2958,677,1,'
2939,',2959,',1,'
4479,',2960,679,1,'
276,',2961,448,1,'
752,',2961,448,1,'
439,',2962,',1,'
3182,',2962,',1,'
440,',2963,',1,'
3188,',2963,',1,'
141,',2964,408,1,'
3182,',2964,408,1,'
4366,',2965,',1,'
140,',2966,453,1,'
2927,',2967,',1,'
3182,',2968,',1,'
4367,',2968,',1,'
1051,',2969,',1,'
3082,',2969,',1,'
718,',2970,',1,'
3173,',2970,',1,'
4138,',2970,',1,'
721,',2971,',1,'
3179,',2971,',1,'
4142,',2971,',1,'
3040,',2972,',1,'
4368,',2972,',1,'
70,',2973,',1,'
4123,',2973,',1,'
70,',2974,',1,'
3177,',2974,',1,'
3186,',2974,',1,'
4373,',2975,',1,'
4376,',2976,',1,'
4377,',2977,',1,'
4112,',2978,',1,'
4370,',2978,',1,'
630,',2979,199,1,'
4369,',2979,199,1,'
632,',2980,199,1,'
4372,',2980,199,1,'
4370,',2981,',1,'
4196,',2982,2105,1,'
4369,',2982,2105,1,'
4804,',2982,2105,1,'
3173,',2983,',1,'
4369,',2983,',1,'
634,',2984,1401,1,'
4203,',2984,1401,1,'
4388,',2984,1401,1,'
752,',2985,',1,'
3182,',2985,',1,'
4382,',2985,',1,'
4384,',2986,',1,'
3182,',2987,1178,1,'
4295,',2987,1178,1,'
3187,',2988,1178,1,'
4297,',2988,1178,1,'
3182,',2989,',1,'
4295,',2989,',1,'
3187,',2990,',1,'
4297,',2990,',1,'
3187,',2991,',1,'
4300,',2991,',1,'
3187,',2992,',1,'
4300,',2992,',1,'
752,',2993,',1,'
4299,',2993,',1,'
757,',2994,',1,'
4300,',2994,',1,'
3187,',2995,2493,1,'
4307,',2995,2493,1,'
752,',2996,',1,'
4305,',2996,',1,'
757,',2997,',1,'
4307,',2997,',1,'
752,',2998,',1,'
4305,',2998,',1,'
752,',2999,',1,'
4309,',2999,',1,'
757,',3000,',1,'
4312,',3000,',1,'
3182,',3001,',1,'
4309,',3001,',1,'
3182,',3002,1157,1,'
4309,',3002,1157,1,'
3187,',3003,1157,1,'
4312,',3003,1157,1,'
3182,',3004,',1,'
4309,',3004,',1,'
3187,',3005,',1,'
4312,',3005,',1,'
752,',3006,',1,'
4314,',3006,',1,'
758,',3007,',1,'
4316,',3007,',1,'
757,',3008,',1,'
4315,',3008,',1,'
752,',3009,',1,'
4314,',3009,',1,'
757,',3010,',1,'
4315,',3010,',1,'
3182,',3011,',1,'
4314,',3011,',1,'
3187,',3012,',1,'
4315,',3012,',1,'
3182,',3013,2494,1,'
4314,',3013,2494,1,'
752,',3014,',1,'
4317,',3014,',1,'
758,',3015,',1,'
4319,',3015,',1,'
752,',3016,',1,'
4317,',3016,',1,'
757,',3017,',1,'
4318,',3017,',1,'
4291,',3018,',1,'
4917,',3018,',1,'
752,',3019,',1,'
4291,',3019,',1,'
758,',3020,',1,'
4294,',3020,',1,'
757,',3021,',1,'
4293,',3021,',1,'
752,',3022,',1,'
4291,',3022,',1,'
757,',3023,',1,'
4293,',3023,',1,'
752,',3024,',1,'
4291,',3024,',1,'
757,',3025,',1,'
4293,',3025,',1,'
3182,',3026,',1,'
4291,',3026,',1,'
3187,',3027,',1,'
4293,',3027,',1,'
3173,',3028,',1,'
4389,',3028,',1,'
4390,',3029,',1,'
4395,',3030,',1,'
4391,',3031,',1,'
4394,',3032,',1,'
4389,',3033,',1,'
623,',3034,',1,'
3182,',3034,',1,'
3182,',3035,',1,'
4328,',3035,',1,'
3183,',3036,',1,'
4329,',3036,',1,'
3188,',3037,',1,'
4194,',3037,',1,'
4023,',3038,',1,'
421,',3039,908,1,'
759,',3039,908,1,'
3182,',3040,',1,'
4423,',3040,',1,'
3187,',3041,',1,'
4424,',3041,',1,'
3182,',3042,',1,'
4425,',3042,',1,'
3187,',3043,',1,'
4426,',3043,',1,'
4397,',3044,',1,'
4389,',3045,',1,'
4578,',3045,',1,'
3182,',3046,2159,1,'
4507,',3046,2159,1,'
752,',3047,',1,'
4406,',3047,',1,'
756,',3048,',1,'
4408,',3048,',1,'
752,',3049,',1,'
3182,',3049,',1,'
4112,',3049,',1,'
4407,',3049,',1,'
3182,',3050,',1,'
4417,',3050,',1,'
3182,',3051,',1,'
4430,',3051,',1,'
3186,',3052,',1,'
4431,',3052,',1,'
3188,',3053,',1,'
4421,',3053,',1,'
3186,',3054,',1,'
4419,',3054,',1,'
3187,',3055,',1,'
4420,',3055,',1,'
3182,',3056,',1,'
4280,',3056,',1,'
4410,',3057,',1,'
4409,',3058,',1,'
357,',3060,',1,'
3173,',3060,',1,'
756,',3061,',1,'
3492,',3061,',1,'
4415,',3061,',1,'
2818,',3062,',1,'
4415,',3062,',1,'
428,',3063,',1,'
3173,',3064,',1,'
3826,',3064,',1,'
4127,',3064,',1,'
3173,',3065,',1,'
3826,',3065,',1,'
4138,',3065,',1,'
4417,',3066,',1,'
4417,',3067,',1,'
4536,',3068,',1,'
4423,',3069,',1,'
4425,',3070,',1,'
355,',3071,',1,'
752,',3071,',1,'
2456,',3071,',1,'
4196,',3072,418,1,'
4379,',3072,418,1,'
4428,',3073,',1,'
4430,',3075,',1,'
752,',3076,',1,'
3065,',3076,',1,'
4433,',3076,',1,'
381,',3077,',1,'
748,',3077,',1,'
752,',3077,',1,'
3190,',3078,',1,'
4030,',3078,',1,'
3192,',3079,',1,'
4032,',3079,',1,'
752,',3080,',1,'
2837,',3080,',1,'
3040,',3080,',1,'
3182,',3080,',1,'
4326,',3081,',1,'
4435,',3081,',1,'
4435,',3082,',1,'
4435,',3083,',1,'
4445,',3084,',1,'
4450,',3085,',1,'
4452,',3086,',1,'
4448,',3087,',1,'
4123,',3088,',1,'
4460,',3088,',1,'
633,',3089,387,1,'
4202,',3089,387,1,'
4461,',3089,387,1,'
2816,',3090,',1,'
4457,',3090,',1,'
2818,',3091,',1,'
4460,',3091,',1,'
3174,',3092,',1,'
4454,',3092,',1,'
3176,',3093,',1,'
4455,',3093,',1,'
3490,',3094,',1,'
4466,',3094,',1,'
3490,',3095,',1,'
4469,',3095,',1,'
752,',3096,',1,'
3182,',3096,',1,'
4468,',3096,',1,'
3490,',3097,',1,'
4472,',3097,',1,'
4472,',3098,',1,'
752,',3099,',1,'
3182,',3099,',1,'
4471,',3099,',1,'
4476,',3100,',1,'
3490,',3101,',1,'
4478,',3101,',1,'
3490,',3102,',1,'
4481,',3102,',1,'
4480,',3103,',1,'
3174,',3104,',1,'
4458,',3104,',1,'
3176,',3105,',1,'
4459,',3105,',1,'
4112,',3106,',1,'
4458,',3106,',1,'
4457,',3107,',1,'
3186,',3108,',1,'
4483,',3108,',1,'
3189,',3109,',1,'
4484,',3109,',1,'
752,',3110,',1,'
4542,',3110,',1,'
4487,',3111,',1,'
4487,',3112,',1,'
3177,',3113,',1,'
4490,',3113,',1,'
278,',3114,',1,'
3046,',3114,',1,'
752,',3115,',1,'
3182,',3115,',1,'
4488,',3115,',1,'
752,',3116,',1,'
3182,',3116,',1,'
4487,',3116,',1,'
3173,',3117,',1,'
3182,',3117,',1,'
4492,',3117,',1,'
4328,',3118,',1,'
4645,',3118,',1,'
4342,',3119,',1,'
4645,',3119,',1,'
4488,',3120,',1,'
2361,',3121,',1,'
4499,',3121,',1,'
2331,',3122,',1,'
4502,',3122,',1,'
4501,',3123,',1,'
4498,',3124,',1,'
3189,',3125,',1,'
4401,',3125,',1,'
3189,',3126,',1,'
4452,',3126,',1,'
3189,',3127,',1,'
4388,',3127,',1,'
598,',3128,',1,'
3189,',3128,',1,'
616,',3129,',1,'
618,',3130,',1,'
752,',3131,',1,'
3173,',3131,',1,'
4321,',3131,',1,'
481,',3132,',1,'
4503,',3132,',1,'
3182,',3133,',1,'
4196,',3133,',1,'
4503,',3133,',1,'
567,',3134,462,1,'
