Metabolite abbreviation,Kegg ID,Kegg ID_1,EHMN ID
tre[c],C01083,[],C01083
tre[e],C01083,[],C01083
tridcoa[m],[],[],[]
triodthy[c],C02465,D08128,C02465
triodthy[e],C02465,D08128,C02465
triodthy[r],C02465,D08128,C02465
triodthysuf[c],[],[],[]
triodthysuf[e],[],[],[]
trp_L[c],C00078,D00020,[]
trp_L[e],C00078,D00020,[]
trp_L[l],C00078,D00020,[]
trypta[c],C00398,[],C00398
ts3[c],C07711,[],[]
tststerone[c],C00535,D00075,C00535
tststerone[e],C00535,D00075,C00535
tststerone[r],C00535,D00075,C00535
tststeroneglc[c],C11134,[],[]
tststeroneglc[e],C11134,[],[]
tststeroneglc[r],C11134,[],[]
tststerones[c],[],[],[]
tststerones[e],[],[],[]
tsul[c],C05529,C00320,C00320
tsul[e],C05529,C00320,C00320
tsul[m],C05529,C00320,C00320
ttc_ggdp[c],C11356,[],[]
ttccoa[x],C16529,[],[]
ttdca[c],C06424,[],C06424
ttdca[e],C06424,[],C06424
ttdcea[c],C08322,[],[]
ttdcrn[c],[],[],[]
ttdcrn[m],[],[],[]
ttetddcoa[m],[],[],[]
txa2[c],C02198,[],C02198
txa2[e],C02198,[],C02198
txa2[r],C02198,[],C02198
tym[c],C00483,[],C00483
tymsf[c],[],[],[]
tymsf[e],[],[],[]
Tyr_ggn[c],[],[],[]
Tyr_ggn[e],[],[],[]
tyr_L[c],C00082,C01536;D00022,[]
tyr_L[e],C00082,C01536;D00022,[]
tyr_L[l],C00082,C01536;D00022,[]
tyr_L[m],C00082,C01536;D00022,[]
uacgam[c],C00043,[],C00043
uacgam[g],C00043,[],C00043
uacgam[r],C00043,[],C00043
udp[c],C00015,[],C00015
udp[e],C00015,[],C00015
udp[g],C00015,[],C00015
udp[l],C00015,[],C00015
udp[m],C00015,[],C00015
udp[n],C00015,[],C00015
udp[r],C00015,[],C00015
udpacgal[c],C00203,[],C00203
udpacgal[g],C00203,[],C00203
udpacgal[l],C00203,[],C00203
udpacgal[r],C00203,[],C00203
udpg[c],C00029,[],C00029
udpg[e],C00029,[],C00029
udpg[g],C00029,[],C00029
udpg[r],C00029,[],C00029
udpgal[c],C00052,C00076,C00052
udpgal[e],C00052,C00076,C00052
udpgal[g],C00052,C00076,C00052
udpgal[n],C00052,C00076,C00052
udpgal[r],C00052,C00076,C00052
udpglcur[c],C00167,[],C00167
udpglcur[g],C00167,[],C00167
udpglcur[r],C00167,[],C00167
udpxyl[c],C00190,[],C00190
udpxyl[g],C00190,[],C00190
udpxyl[r],C00190,[],C00190
ump[c],C00105,[],C00105
ump[e],C00105,[],C00105
ump[g],C00105,[],C00105
ump[l],C00105,[],C00105
ump[m],C00105,[],C00105
ump[n],C00105,[],C00105
ump[r],C00105,[],C00105
undcoa[m],[],[],[]
uppg3[c],C01051,[],C01051
ura[c],C00106,D00027,C00106
ura[e],C00106,D00027,C00106
urate[c],C00366,[],C00366
urate[e],C00366,[],C00366
urate[n],C00366,[],C00366
urate[x],C00366,[],C00366
urcan[c],C00785,[],C00785
urea[c],C00086,D00023,C00086
urea[e],C00086,D00023,C00086
urea[m],C00086,D00023,C00086
urea[n],C00086,D00023,C00086
uri[c],C00299,C05100,C00299
uri[e],C00299,C05100,C00299
uri[l],C00299,C05100,C00299
uri[m],C00299,C05100,C00299
uri[n],C00299,C05100,C00299
utp[c],C00075,[],C00075
utp[e],C00075,[],C00075
utp[m],C00075,[],C00075
utp[n],C00075,[],C00075
vacc[c],C08367,[],[]
vacc[e],C08367,[],[]
vacccoa[c],[],[],[]
vacccoa[m],[],[],[]
vacccrn[c],[],[],[]
vacccrn[m],[],[],[]
val_L[c],C00183,D00039;C00101;C05300,[]
val_L[e],C00183,D00039;C00101;C05300,[]
val_L[l],C00183,D00039;C00101;C05300,[]
val_L[m],C00183,D00039;C00101;C05300,[]
vitd2[c],C05441,D00187,[]
vitd2[e],C05441,D00187,[]
vitd2[m],C05441,D00187,[]
vitd3[c],C05443,[],[]
vitd3[e],C05443,[],[]
vitd3[m],C05443,[],C05443
wharachd[r],C14748,[],[]
whddca[c],C08317,[],[]
whddca[e],C08317,[],[]
whhdca[c],C18218,[],[]
whhdca[e],C18218,[],[]
whtststerone[c],C05294,[],[]
whtststerone[e],C05294,[],[]
whtststerone[r],C05294,[],[]
whttdca[c],[],[],[]
whttdca[e],[],[],[]
xan[c],C00385,[],C00385
xan[x],C00385,[],C00385
xmp[c],C00655,[],C00655
xol24oh[r],C13550,[],[]
xol25oh[r],C15519,[],[]
xol27oh[c],C15610,C06340,C06340
xol27oh[m],C15610,C06340,C06340
xol27oh[r],C15610,C06340,C06340
xol7a[c],C05500,C03594,C03594
xol7a[r],C05500,C03594,C03594
xol7ah[c],C05451,[],C05451
xol7ah2[c],C05452,[],C05452
xol7ah2[m],C05452,[],C05452
xol7ah2[r],C05452,[],C05452
xol7ah2al[c],C05445,[],C05445
xol7ah2al[m],C05445,[],C05445
xol7ah3[c],C05444,[],C05444
xol7ah3[m],C05444,[],C05444
xol7aone[c],C05455,[],C05455
xol7aone[m],C05455,[],C05455
xol7aone[r],C05455,[],C05455
xoldiolone[c],C17339,C05457,C05457
xoldiolone[m],C17339,C05457,C05457
xoldiolone[r],C17339,C05457,C05457
xoldioloneh[c],C05453,[],C05453
xolest_hs[c],C02530,[],C02530
xolest_hs[e],C02530,[],C02530
xolest_hs[r],C02530,[],C02530
xolest2_hs[c],[],[],[]
xolest2_hs[e],[],[],[]
xoltetrol[c],C05446,[],C05446
xoltetrol[m],C05446,[],C05446
xoltri24[c],C15518,[],[]
xoltri24[e],C15518,[],[]
xoltri24[r],C15518,[],[]
xoltri25[c],C15520,[],[]
xoltri25[e],C15520,[],[]
xoltri25[r],C15520,[],[]
xoltri27[c],C06341,[],[]
xoltri27[e],C06341,[],[]
xoltri27[r],C06341,[],[]
xoltriol[c],C05454,[],C05454
xoltriol[m],C05454,[],C05454
xoltriol[r],C05454,[],C05454
xser[g],C03424,[],C03424
xser[r],C03424,[],C03424
xtp[c],C00700,[],C00700
xtsn[c],C01762,[],C01762
xu1p_D[c],[],[],[]
xu5p_D[c],C00231,[],[]
xyl_D[c],C00181,[],[]
xyl_D[e],[],[],[]
xyl_D[l],C00181,[],[]
xylnt[c],C05411,[],[]
xylt[c],C00379,C00474;C02895,C00379
xylt[e],C00379,C00474;C02895,C00379
xylu_D[c],C00310,[],[]
xylu_L[c],C00312,[],[]
yvite[c],C02483,[],[]
yvite[e],C02483,[],[]
zym_int2[r],C05437,[],[]
zymst[r],C05437,[],C05437
zymstnl[r],C03845,[],C03845
